id,conversation_id,line_order,speaker,hanzi,pinyin,meaning_ja,segs,source_site
32,4,2,李明,我们两个人，有位子吗？,"Wǒmen liǎng ge rén, yǒu wèizi ma?",2人ですが、席はありますか？,"[{""text"": ""我们"", ""type"": ""vocab"", ""py"": ""wǒmen"", ""note"": ""私たち""}, {""text"": ""两个"", ""type"": ""vocab"", ""py"": ""liǎnggè"", ""note"": ""二つ""}, {""text"": ""人"", ""type"": ""vocab"", ""py"": ""rén"", ""note"": ""人""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""有"", ""type"": ""grammar"", ""py"": ""yǒu"", ""note"": ""「持っている、ある」を表す動詞。否定形は「没有」。""}, {""text"": ""位子"", ""type"": ""vocab"", ""py"": ""wèizi"", ""note"": ""席""}, {""text"": ""吗"", ""type"": ""grammar"", ""py"": ""ma"", ""note"": ""「はい/いいえ」で答える疑問文を作る文末助詞。""}, {""text"": ""？"", ""type"": ""punct""}]",HSKspeaking_practice
33,4,3,服务员,有，这边请。你们想吃点儿什么？,"Yǒu, zhèbiān qǐng. Nǐmen xiǎng chī diǎnr shénme?",ございます、こちらへどうぞ。何を召し上がりますか？,"[{""text"": ""有"", ""type"": ""grammar"", ""py"": ""yǒu"", ""note"": ""「持っている、ある」を表す動詞。否定形は「没有」。""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""这边"", ""type"": ""vocab"", ""py"": ""zhèbiān"", ""note"": ""こちら""}, {""text"": ""请"", ""type"": ""vocab"", ""py"": ""qǐng"", ""note"": ""どうぞ〜してください""}, {""text"": ""。"", ""type"": ""punct""}, {""text"": ""你们"", ""type"": ""vocab"", ""py"": ""nǐmen"", ""note"": ""あなたたち""}, {""text"": ""想"", ""type"": ""grammar"", ""py"": ""xiǎng"", ""note"": ""「〜したい」という願望を表す助動詞。""}, {""text"": ""吃"", ""type"": ""vocab"", ""py"": ""chī"", ""note"": ""食べる""}, {""text"": ""点儿"", ""type"": ""vocab"", ""py"": ""diǎnér"", ""note"": ""少し（量を表す）""}, {""text"": ""什么"", ""type"": ""vocab"", ""py"": ""shénme"", ""note"": ""何""}, {""text"": ""？"", ""type"": ""punct""}]",HSKspeaking_practice
34,4,4,小美,我还没决定，你先看看菜单吧。,"Wǒ hái méi juédìng, nǐ xiān kànkan càidān ba.",まだ決めてないの、先にメニュー見て。,"[{""text"": ""我"", ""type"": ""vocab"", ""py"": ""wǒ"", ""note"": ""私""}, {""text"": ""还"", ""type"": ""grammar"", ""py"": ""hái"", ""note"": ""「まだ、さらに」を表す副詞。""}, {""text"": ""没"", ""type"": ""grammar"", ""py"": ""méi"", ""note"": ""「〜していない、〜がない」を表す否定の副詞（過去・完了・所有の否定）。""}, {""text"": ""决定"", ""type"": ""vocab"", ""py"": ""juédìng"", ""note"": ""決める、決定""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""你"", ""type"": ""vocab"", ""py"": ""nǐ"", ""note"": ""あなた""}, {""text"": ""先"", ""type"": ""grammar"", ""py"": ""xiān"", ""note"": ""「まず、先に」を表す副詞。""}, {""text"": ""看看"", ""type"": ""vocab"", ""py"": ""kànkàn"", ""note"": ""ちょっと見る""}, {""text"": ""菜单"", ""type"": ""vocab"", ""py"": ""càidān"", ""note"": ""メニュー""}, {""text"": ""吧"", ""type"": ""grammar"", ""py"": ""ba"", ""note"": ""提案・推量・軽い命令を表す文末助詞（〜しよう、〜でしょう）。""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
35,4,5,李明,我要一个宫保鸡丁和一碗米饭。,Wǒ yào yí ge Gōngbǎo Jīdīng hé yì wǎn mǐfàn.,私は宮保鶏丁とご飯一杯にします。,"[{""text"": ""我要"", ""type"": ""vocab"", ""py"": ""wǒyào"", ""note"": ""私は〜が欲しい""}, {""text"": ""一个"", ""type"": ""vocab"", ""py"": ""yígè"", ""note"": ""一つ""}, {""text"": ""宫保鸡"", ""type"": ""vocab"", ""py"": ""gōngbǎojī"", ""note"": ""宮保鶏丁（料理名の一部）""}, {""text"": ""丁"", ""type"": ""vocab"", ""py"": ""dīng"", ""note"": ""角切り（料理名の一部）""}, {""text"": ""和"", ""type"": ""grammar"", ""py"": ""hé"", ""note"": ""「〜と」を表す接続詞・介詞。""}, {""text"": ""一碗"", ""type"": ""vocab"", ""py"": ""yīwǎn"", ""note"": ""お椀一杯""}, {""text"": ""米饭"", ""type"": ""vocab"", ""py"": ""mǐfàn"", ""note"": ""ご飯""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
36,4,6,小美,我也一样，因为我今天不太饿，所以点得少一点儿。,"Wǒ yě yíyàng, yīnwèi wǒ jīntiān bú tài è, suǒyǐ diǎn de shǎo yìdiǎnr.",私も同じにするわ、今日はあまりお腹が空いてないから、少なめに注文するね。,"[{""text"": ""我"", ""type"": ""vocab"", ""py"": ""wǒ"", ""note"": ""私""}, {""text"": ""也"", ""type"": ""grammar"", ""py"": ""yě"", ""note"": ""「〜も」を表す副詞。""}, {""text"": ""一样"", ""type"": ""vocab"", ""py"": ""yīyàng"", ""note"": ""同じ""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""因为"", ""type"": ""grammar"", ""py"": ""yīnwèi"", ""note"": ""「なぜなら、〜なので」と原因を表す接続詞。「因为…所以…」の形でよく使う。""}, {""text"": ""我"", ""type"": ""vocab"", ""py"": ""wǒ"", ""note"": ""私""}, {""text"": ""今天"", ""type"": ""vocab"", ""py"": ""jīntiān"", ""note"": ""今日""}, {""text"": ""不太饿"", ""type"": ""vocab"", ""py"": ""bùtàiè"", ""note"": ""あまりお腹が空いていない""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""所以"", ""type"": ""grammar"", ""py"": ""suǒyǐ"", ""note"": ""「だから」と結果を表す接続詞。""}, {""text"": ""点得少"", ""type"": ""vocab"", ""py"": ""diǎndéshǎo"", ""note"": ""少なめに注文する""}, {""text"": ""一点儿"", ""type"": ""vocab"", ""py"": ""yìdiǎnér"", ""note"": ""少し""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
37,4,7,服务员,好的，还要喝点儿什么吗？,"Hǎo de, hái yào hē diǎnr shénme ma?",かしこまりました、お飲み物は何になさいますか？,"[{""text"": ""好"", ""type"": ""vocab"", ""py"": ""hǎo"", ""note"": ""良い、元気だ""}, {""text"": ""的"", ""type"": ""grammar"", ""py"": ""de"", ""note"": ""名詞を修飾し、所有・限定を表す助詞（〜の）。""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""还要"", ""type"": ""vocab"", ""py"": ""háiyào"", ""note"": ""まだ〜が必要、さらに〜したい""}, {""text"": ""喝"", ""type"": ""vocab"", ""py"": ""hē"", ""note"": ""飲む""}, {""text"": ""点儿"", ""type"": ""vocab"", ""py"": ""diǎnér"", ""note"": ""少し（量を表す）""}, {""text"": ""什么"", ""type"": ""vocab"", ""py"": ""shénme"", ""note"": ""何""}, {""text"": ""吗"", ""type"": ""grammar"", ""py"": ""ma"", ""note"": ""「はい/いいえ」で答える疑問文を作る文末助詞。""}, {""text"": ""？"", ""type"": ""punct""}]",HSKspeaking_practice
38,4,8,李明,来两杯茶，谢谢。,"Lái liǎng bēi chá, xièxie.",お茶を2杯お願いします、ありがとう。,"[{""text"": ""来"", ""type"": ""vocab"", ""py"": ""lái"", ""note"": ""来る""}, {""text"": ""两杯"", ""type"": ""vocab"", ""py"": ""liǎngbēi"", ""note"": ""2杯""}, {""text"": ""茶"", ""type"": ""vocab"", ""py"": ""chá"", ""note"": ""お茶""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""谢谢"", ""type"": ""vocab"", ""py"": ""xièxiè"", ""note"": ""ありがとう""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
39,4,9,小美,这家饭馆的菜做得怎么样？,Zhè jiā fànguǎn de cài zuò de zěnmeyàng?,このお店の料理は美味しいの？,"[{""text"": ""这家"", ""type"": ""vocab"", ""py"": ""zhèjiā"", ""note"": ""この店""}, {""text"": ""饭馆"", ""type"": ""vocab"", ""py"": ""fànguǎn"", ""note"": ""レストラン""}, {""text"": ""的"", ""type"": ""grammar"", ""py"": ""de"", ""note"": ""名詞を修飾し、所有・限定を表す助詞（〜の）。""}, {""text"": ""菜"", ""type"": ""vocab"", ""py"": ""cài"", ""note"": ""料理""}, {""text"": ""做"", ""type"": ""vocab"", ""py"": ""zuò"", ""note"": ""する、作る""}, {""text"": ""得"", ""type"": ""grammar"", ""py"": ""dé"", ""note"": ""動詞・形容詞の後について程度や結果を表す補語を導く助詞（〜するのが…だ）。文脈により「〜しなければならない(děi)」の助動詞の場合もある。""}, {""text"": ""怎么样"", ""type"": ""grammar"", ""py"": ""zěnmeyàng"", ""note"": ""「どうですか」と相手の意見や様子を尋ねる表現。""}, {""text"": ""？"", ""type"": ""punct""}]",HSKspeaking_practice
40,4,10,李明,听说做得很好吃，而且服务也不错。,"Tīngshuō zuò de hěn hǎochī, érqiě fúwù yě búcuò.",美味しいって聞いたよ、それにサービスもいいって。,"[{""text"": ""听说"", ""type"": ""vocab"", ""py"": ""tīngshuō"", ""note"": ""〜と聞いている""}, {""text"": ""做"", ""type"": ""vocab"", ""py"": ""zuò"", ""note"": ""する、作る""}, {""text"": ""得"", ""type"": ""grammar"", ""py"": ""dé"", ""note"": ""動詞・形容詞の後について程度や結果を表す補語を導く助詞（〜するのが…だ）。文脈により「〜しなければならない(děi)」の助動詞の場合もある。""}, {""text"": ""很"", ""type"": ""grammar"", ""py"": ""hěn"", ""note"": ""「とても」を表す程度の副詞。形容詞文でよく使われる。""}, {""text"": ""好吃"", ""type"": ""vocab"", ""py"": ""hǎochī"", ""note"": ""おいしい""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""而且"", ""type"": ""grammar"", ""py"": ""érqiě"", ""note"": ""「その上、しかも」を表す接続詞。「不但…而且…」の形でよく使う。""}, {""text"": ""服务"", ""type"": ""vocab"", ""py"": ""fúwù"", ""note"": ""サービス""}, {""text"": ""也"", ""type"": ""grammar"", ""py"": ""yě"", ""note"": ""「〜も」を表す副詞。""}, {""text"": ""不错"", ""type"": ""vocab"", ""py"": ""bùcuò"", ""note"": ""なかなか良い""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
41,4,11,服务员,菜马上就好，请稍等。,"Cài mǎshàng jiù hǎo, qǐng shāo děng.",料理はすぐできますので、少々お待ちください。,"[{""text"": ""菜"", ""type"": ""vocab"", ""py"": ""cài"", ""note"": ""料理""}, {""text"": ""马上"", ""type"": ""vocab"", ""py"": ""mǎshàng"", ""note"": ""すぐに""}, {""text"": ""就"", ""type"": ""grammar"", ""py"": ""jiù"", ""note"": ""「すぐに、まさに」など、条件の帰結や強調を表す副詞。""}, {""text"": ""好"", ""type"": ""vocab"", ""py"": ""hǎo"", ""note"": ""良い、元気だ""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""请稍等"", ""type"": ""vocab"", ""py"": ""qǐngshāoděng"", ""note"": ""少々お待ちください""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
42,4,12,小美,好，谢谢你。,"Hǎo, xièxie nǐ.",はい、ありがとう。,"[{""text"": ""好"", ""type"": ""vocab"", ""py"": ""hǎo"", ""note"": ""良い、元気だ""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""谢谢"", ""type"": ""vocab"", ""py"": ""xièxiè"", ""note"": ""ありがとう""}, {""text"": ""你"", ""type"": ""vocab"", ""py"": ""nǐ"", ""note"": ""あなた""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
43,5,1,Tom,阿姨，请问，去火车站怎么走？,"Āyí, qǐngwèn, qù huǒchēzhàn zěnme zǒu?",おばさん、すみません、駅へはどう行けばいいですか？,"[{""text"": ""阿姨"", ""type"": ""vocab"", ""py"": ""āyí"", ""note"": ""おばさん""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""请问"", ""type"": ""vocab"", ""py"": ""qǐngwèn"", ""note"": ""お尋ねします""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""去"", ""type"": ""vocab"", ""py"": ""qù"", ""note"": ""行く""}, {""text"": ""火车站"", ""type"": ""vocab"", ""py"": ""huǒchēzhàn"", ""note"": ""駅（鉄道駅）""}, {""text"": ""怎么"", ""type"": ""grammar"", ""py"": ""zěnme"", ""note"": ""「どうやって、なぜ」を表す疑問詞。""}, {""text"": ""走"", ""type"": ""vocab"", ""py"": ""zǒu"", ""note"": ""歩く、行く、離れる""}, {""text"": ""？"", ""type"": ""punct""}]",HSKspeaking_practice
44,5,2,阿姨,你先往前走，到红绿灯往右拐。,"Nǐ xiān wǎng qián zǒu, dào hónglǜdēng wǎng yòu guǎi.",まず前へ進んで、信号のところで右に曲がってください。,"[{""text"": ""你"", ""type"": ""vocab"", ""py"": ""nǐ"", ""note"": ""あなた""}, {""text"": ""先"", ""type"": ""grammar"", ""py"": ""xiān"", ""note"": ""「まず、先に」を表す副詞。""}, {""text"": ""往前走"", ""type"": ""vocab"", ""py"": ""wǎngqiánzǒu"", ""note"": ""前へ進む""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""到"", ""type"": ""grammar"", ""py"": ""dào"", ""note"": ""「〜まで、〜に着く」を表す介詞・動詞。""}, {""text"": ""红绿灯"", ""type"": ""vocab"", ""py"": ""hónglǜdēng"", ""note"": ""信号機""}, {""text"": ""往右"", ""type"": ""vocab"", ""py"": ""wǎngyòu"", ""note"": ""右へ""}, {""text"": ""拐"", ""type"": ""vocab"", ""py"": ""guǎi"", ""note"": ""曲がる""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
45,5,3,Tom,往右拐以后呢？,Wǎng yòu guǎi yǐhòu ne?,右に曲がった後は？,"[{""text"": ""往右"", ""type"": ""vocab"", ""py"": ""wǎngyòu"", ""note"": ""右へ""}, {""text"": ""拐"", ""type"": ""vocab"", ""py"": ""guǎi"", ""note"": ""曲がる""}, {""text"": ""以后"", ""type"": ""vocab"", ""py"": ""yǐhòu"", ""note"": ""〜以後、これから""}, {""text"": ""呢"", ""type"": ""grammar"", ""py"": ""ne"", ""note"": ""疑問文を柔らかくしたり「〜は？」と聞き返すときに使う文末助詞。""}, {""text"": ""？"", ""type"": ""punct""}]",HSKspeaking_practice
46,5,4,阿姨,一直走，走五分钟就到了。,"Yìzhí zǒu, zǒu wǔ fēnzhōng jiù dào le.",まっすぐ行って、5分歩けば着きます。,"[{""text"": ""一直"", ""type"": ""grammar"", ""py"": ""yìzhí"", ""note"": ""「ずっと、一貫して」を表す副詞。""}, {""text"": ""走"", ""type"": ""vocab"", ""py"": ""zǒu"", ""note"": ""歩く、行く、離れる""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""走"", ""type"": ""vocab"", ""py"": ""zǒu"", ""note"": ""歩く、行く、離れる""}, {""text"": ""五分钟"", ""type"": ""vocab"", ""py"": ""wǔfēnzhōng"", ""note"": ""5分間""}, {""text"": ""就"", ""type"": ""grammar"", ""py"": ""jiù"", ""note"": ""「すぐに、まさに」など、条件の帰結や強調を表す副詞。""}, {""text"": ""到"", ""type"": ""grammar"", ""py"": ""dào"", ""note"": ""「〜まで、〜に着く」を表す介詞・動詞。""}, {""text"": ""了"", ""type"": ""grammar"", ""py"": ""le"", ""note"": ""動作の完了や状態の変化を表す助詞（文末や動詞の直後に置く）。""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
47,5,5,Tom,从这儿到火车站远不远？,Cóng zhèr dào huǒchēzhàn yuǎn bu yuǎn?,ここから駅まで遠いですか？,"[{""text"": ""从"", ""type"": ""grammar"", ""py"": ""cóng"", ""note"": ""「〜から」を表す起点の介詞。""}, {""text"": ""这儿"", ""type"": ""vocab"", ""py"": ""zhèér"", ""note"": ""ここ""}, {""text"": ""到"", ""type"": ""grammar"", ""py"": ""dào"", ""note"": ""「〜まで、〜に着く」を表す介詞・動詞。""}, {""text"": ""火车站"", ""type"": ""vocab"", ""py"": ""huǒchēzhàn"", ""note"": ""駅（鉄道駅）""}, {""text"": ""远"", ""type"": ""vocab"", ""py"": ""yuǎn"", ""note"": ""遠い""}, {""text"": ""不远"", ""type"": ""vocab"", ""py"": ""bùyuǎn"", ""note"": ""遠くない""}, {""text"": ""？"", ""type"": ""punct""}]",HSKspeaking_practice
48,5,6,阿姨,不太远，走着去也可以。,"Bú tài yuǎn, zǒuzhe qù yě kěyǐ.",あまり遠くないですよ、歩いて行っても大丈夫です。,"[{""text"": ""不太远"", ""type"": ""vocab"", ""py"": ""bùtàiyuǎn"", ""note"": ""あまり遠くない""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""走"", ""type"": ""vocab"", ""py"": ""zǒu"", ""note"": ""歩く、行く、離れる""}, {""text"": ""着"", ""type"": ""grammar"", ""py"": ""zhe"", ""note"": ""動作や状態の持続を表す助詞（〜している、〜したまま）。""}, {""text"": ""去"", ""type"": ""vocab"", ""py"": ""qù"", ""note"": ""行く""}, {""text"": ""也"", ""type"": ""grammar"", ""py"": ""yě"", ""note"": ""「〜も」を表す副詞。""}, {""text"": ""可以"", ""type"": ""grammar"", ""py"": ""kěyǐ"", ""note"": ""「〜してもよい、〜できる」という許可・可能を表す助動詞。""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
49,5,7,Tom,太好了，谢谢您！,"Tài hǎo le, xièxie nín!",よかった、ありがとうございます！,"[{""text"": ""太好了"", ""type"": ""vocab"", ""py"": ""tàihǎole"", ""note"": ""よかった！""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""谢谢您"", ""type"": ""vocab"", ""py"": ""xièxiènín"", ""note"": ""ありがとうございます""}, {""text"": ""！"", ""type"": ""punct""}]",HSKspeaking_practice
50,5,8,阿姨,不客气，祝你旅行愉快！,"Bú kèqi, zhù nǐ lǚxíng yúkuài!",どういたしまして、良い旅を！,"[{""text"": ""不"", ""type"": ""grammar"", ""py"": ""bù"", ""note"": ""動詞・形容詞を否定する副詞。""}, {""text"": ""客气"", ""type"": ""vocab"", ""py"": ""kèqì"", ""note"": ""遠慮する、礼儀正しい""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""祝"", ""type"": ""vocab"", ""py"": ""zhù"", ""note"": ""〜を祈る、願う""}, {""text"": ""你"", ""type"": ""vocab"", ""py"": ""nǐ"", ""note"": ""あなた""}, {""text"": ""旅行愉快"", ""type"": ""vocab"", ""py"": ""lǚxíngyúkuài"", ""note"": ""良い旅を""}, {""text"": ""！"", ""type"": ""punct""}]",HSKspeaking_practice
51,5,9,Tom,谢谢，再见！,"Xièxie, zàijiàn!",ありがとう、さようなら！,"[{""text"": ""谢谢"", ""type"": ""vocab"", ""py"": ""xièxiè"", ""note"": ""ありがとう""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""再见"", ""type"": ""vocab"", ""py"": ""zàijiàn"", ""note"": ""さようなら""}, {""text"": ""！"", ""type"": ""punct""}]",HSKspeaking_practice
52,6,1,小刚,这个周末你们打算做什么？,Zhège zhōumò nǐmen dǎsuàn zuò shénme?,今週末、みんな何する予定？,"[{""text"": ""这个"", ""type"": ""vocab"", ""py"": ""zhège"", ""note"": ""これ""}, {""text"": ""周末"", ""type"": ""vocab"", ""py"": ""zhōumò"", ""note"": ""週末""}, {""text"": ""你们"", ""type"": ""vocab"", ""py"": ""nǐmen"", ""note"": ""あなたたち""}, {""text"": ""打算"", ""type"": ""grammar"", ""py"": ""dǎsuàn"", ""note"": ""「〜するつもりだ」という計画を表す動詞。""}, {""text"": ""做"", ""type"": ""vocab"", ""py"": ""zuò"", ""note"": ""する、作る""}, {""text"": ""什么"", ""type"": ""vocab"", ""py"": ""shénme"", ""note"": ""何""}, {""text"": ""？"", ""type"": ""punct""}]",HSKspeaking_practice
